occupation,filename,file,method,page_count,char_count,status,error
HR,27018550.pdf,..\Dataset\HR\27018550.pdf,native_pdfplumber,1,2679,ok,
HR,27165830.pdf,..\Dataset\HR\27165830.pdf,native_pdfplumber,2,7599,ok,
HR,27490876.pdf,..\Dataset\HR\27490876.pdf,native_pdfplumber,2,5841,ok,
HR,27496514.pdf,..\Dataset\HR\27496514.pdf,native_pdfplumber,2,4740,ok,
HR,27523575.pdf,..\Dataset\HR\27523575.pdf,native_pdfplumber,2,4966,ok,
HR,27847081.pdf,..\Dataset\HR\27847081.pdf,native_pdfplumber,2,5965,ok,
HR,28175164.pdf,..\Dataset\HR\28175164.pdf,native_pdfplumber,2,6795,ok,
HR,28419173.pdf,..\Dataset\HR\28419173.pdf,native_pdfplumber,2,6150,ok,
HR,28640735.pdf,..\Dataset\HR\28640735.pdf,native_pdfplumber,2,7990,ok,
HR,28808263.pdf,..\Dataset\HR\28808263.pdf,native_pdfplumber,2,5416,ok,
HR,28828844.pdf,..\Dataset\HR\28828844.pdf,native_pdfplumber,2,6344,ok,
HR,29091445.pdf,..\Dataset\HR\29091445.pdf,native_pdfplumber,2,4964,ok,
HR,29149998.pdf,..\Dataset\HR\29149998.pdf,native_pdfplumber,2,5116,ok,
HR,29297973.pdf,..\Dataset\HR\29297973.pdf,native_pdfplumber,2,5358,ok,
HR,29564653.pdf,..\Dataset\HR\29564653.pdf,native_pdfplumber,2,5202,ok,
HR,30163002.pdf,..\Dataset\HR\30163002.pdf,native_pdfplumber,2,4750,ok,
HR,30563572.pdf,..\Dataset\HR\30563572.pdf,native_pdfplumber,2,5376,ok,
HR,30646367.pdf,..\Dataset\HR\30646367.pdf,native_pdfplumber,2,6921,ok,
HR,30862904.pdf,..\Dataset\HR\30862904.pdf,native_pdfplumber,2,6585,ok,
HR,32308556.pdf,..\Dataset\HR\32308556.pdf,native_pdfplumber,2,5305,ok,
HR,32896934.pdf,..\Dataset\HR\32896934.pdf,native_pdfplumber,2,5649,ok,
HR,32947778.pdf,..\Dataset\HR\32947778.pdf,native_pdfplumber,2,7832,ok,
HR,32977530.pdf,..\Dataset\HR\32977530.pdf,native_pdfplumber,3,5653,ok,
HR,33176873.pdf,..\Dataset\HR\33176873.pdf,native_pdfplumber,2,7379,ok,
HR,34554248.pdf,..\Dataset\HR\34554248.pdf,native_pdfplumber,2,6767,ok,
HR,34740556.pdf,..\Dataset\HR\34740556.pdf,native_pdfplumber,2,5244,ok,
HR,39081840.pdf,..\Dataset\HR\39081840.pdf,native_pdfplumber,2,7260,ok,
HR,39650734.pdf,..\Dataset\HR\39650734.pdf,native_pdfplumber,2,7015,ok,
HR,39970711.pdf,..\Dataset\HR\39970711.pdf,native_pdfplumber,1,4789,ok,
HR,41523474.pdf,..\Dataset\HR\41523474.pdf,native_pdfplumber,2,5209,ok,
HR,44476983.pdf,..\Dataset\HR\44476983.pdf,native_pdfplumber,2,5821,ok,
HR,46258701.pdf,..\Dataset\HR\46258701.pdf,native_pdfplumber,1,4320,ok,
HR,47470864.pdf,..\Dataset\HR\47470864.pdf,native_pdfplumber,2,6197,ok,
HR,49937469.pdf,..\Dataset\HR\49937469.pdf,native_pdfplumber,2,6041,ok,
HR,51769822.pdf,..\Dataset\HR\51769822.pdf,native_pdfplumber,2,4744,ok,
HR,52979663.pdf,..\Dataset\HR\52979663.pdf,native_pdfplumber,2,5678,ok,
HR,57667857.pdf,..\Dataset\HR\57667857.pdf,native_pdfplumber,4,12379,ok,
HR,59962788.pdf,..\Dataset\HR\59962788.pdf,native_pdfplumber,2,5526,ok,
HR,72231872.pdf,..\Dataset\HR\72231872.pdf,native_pdfplumber,2,8844,ok,
HR,73077810.pdf,..\Dataset\HR\73077810.pdf,native_pdfplumber,2,4986,ok,
HR,80162314.pdf,..\Dataset\HR\80162314.pdf,native_pdfplumber,2,5262,ok,
HR,86184722.pdf,..\Dataset\HR\86184722.pdf,native_pdfplumber,2,6409,ok,
HR,87968870.pdf,..\Dataset\HR\87968870.pdf,native_pdfplumber,2,5860,ok,
HR,91930382.pdf,..\Dataset\HR\91930382.pdf,native_pdfplumber,1,3047,ok,
HR,93002334.pdf,..\Dataset\HR\93002334.pdf,native_pdfplumber,2,5254,ok,
HR,93112113.pdf,..\Dataset\HR\93112113.pdf,native_pdfplumber,2,6879,ok,
INFORMATION-TECHNOLOGY,10089434.pdf,..\Dataset\INFORMATION-TECHNOLOGY\10089434.pdf,native_pdfplumber,2,8302,ok,
INFORMATION-TECHNOLOGY,10247517.pdf,..\Dataset\INFORMATION-TECHNOLOGY\10247517.pdf,native_pdfplumber,2,7090,ok,
INFORMATION-TECHNOLOGY,10265057.pdf,..\Dataset\INFORMATION-TECHNOLOGY\10265057.pdf,native_pdfplumber,1,5156,ok,
INFORMATION-TECHNOLOGY,10553553.pdf,..\Dataset\INFORMATION-TECHNOLOGY\10553553.pdf,native_pdfplumber,2,5013,ok,
INFORMATION-TECHNOLOGY,10641230.pdf,..\Dataset\INFORMATION-TECHNOLOGY\10641230.pdf,native_pdfplumber,1,5234,ok,
INFORMATION-TECHNOLOGY,10839851.pdf,..\Dataset\INFORMATION-TECHNOLOGY\10839851.pdf,native_pdfplumber,2,4309,ok,
INFORMATION-TECHNOLOGY,10840430.pdf,..\Dataset\INFORMATION-TECHNOLOGY\10840430.pdf,native_pdfplumber,2,7414,ok,
INFORMATION-TECHNOLOGY,11580408.pdf,..\Dataset\INFORMATION-TECHNOLOGY\11580408.pdf,native_pdfplumber,2,5741,ok,
INFORMATION-TECHNOLOGY,11584809.pdf,..\Dataset\INFORMATION-TECHNOLOGY\11584809.pdf,native_pdfplumber,2,5101,ok,
INFORMATION-TECHNOLOGY,11957080.pdf,..\Dataset\INFORMATION-TECHNOLOGY\11957080.pdf,native_pdfplumber,2,9188,ok,
INFORMATION-TECHNOLOGY,12045067.pdf,..\Dataset\INFORMATION-TECHNOLOGY\12045067.pdf,native_pdfplumber,2,8891,ok,
INFORMATION-TECHNOLOGY,12334140.pdf,..\Dataset\INFORMATION-TECHNOLOGY\12334140.pdf,native_pdfplumber,3,13104,ok,
INFORMATION-TECHNOLOGY,12635195.pdf,..\Dataset\INFORMATION-TECHNOLOGY\12635195.pdf,native_pdfplumber,1,2817,ok,
INFORMATION-TECHNOLOGY,12763627.pdf,..\Dataset\INFORMATION-TECHNOLOGY\12763627.pdf,native_pdfplumber,2,6123,ok,
INFORMATION-TECHNOLOGY,13385306.pdf,..\Dataset\INFORMATION-TECHNOLOGY\13385306.pdf,native_pdfplumber,2,4977,ok,
INFORMATION-TECHNOLOGY,13405733.pdf,..\Dataset\INFORMATION-TECHNOLOGY\13405733.pdf,native_pdfplumber,2,6256,ok,
INFORMATION-TECHNOLOGY,13477922.pdf,..\Dataset\INFORMATION-TECHNOLOGY\13477922.pdf,native_pdfplumber,2,5204,ok,
INFORMATION-TECHNOLOGY,13836471.pdf,..\Dataset\INFORMATION-TECHNOLOGY\13836471.pdf,native_pdfplumber,2,4770,ok,
INFORMATION-TECHNOLOGY,14789139.pdf,..\Dataset\INFORMATION-TECHNOLOGY\14789139.pdf,native_pdfplumber,2,8604,ok,
INFORMATION-TECHNOLOGY,15118506.pdf,..\Dataset\INFORMATION-TECHNOLOGY\15118506.pdf,native_pdfplumber,2,5278,ok,
INFORMATION-TECHNOLOGY,15297298.pdf,..\Dataset\INFORMATION-TECHNOLOGY\15297298.pdf,native_pdfplumber,2,5984,ok,
INFORMATION-TECHNOLOGY,15651486.pdf,..\Dataset\INFORMATION-TECHNOLOGY\15651486.pdf,native_pdfplumber,2,6651,ok,
INFORMATION-TECHNOLOGY,15791766.pdf,..\Dataset\INFORMATION-TECHNOLOGY\15791766.pdf,native_pdfplumber,2,4793,ok,
INFORMATION-TECHNOLOGY,15802627.pdf,..\Dataset\INFORMATION-TECHNOLOGY\15802627.pdf,native_pdfplumber,2,8136,ok,
INFORMATION-TECHNOLOGY,16186411.pdf,..\Dataset\INFORMATION-TECHNOLOGY\16186411.pdf,native_pdfplumber,2,9029,ok,
INFORMATION-TECHNOLOGY,16533554.pdf,..\Dataset\INFORMATION-TECHNOLOGY\16533554.pdf,native_pdfplumber,2,5266,ok,
INFORMATION-TECHNOLOGY,16899268.pdf,..\Dataset\INFORMATION-TECHNOLOGY\16899268.pdf,native_pdfplumber,1,3966,ok,
INFORMATION-TECHNOLOGY,17111768.pdf,..\Dataset\INFORMATION-TECHNOLOGY\17111768.pdf,native_pdfplumber,3,10661,ok,
INFORMATION-TECHNOLOGY,17641670.pdf,..\Dataset\INFORMATION-TECHNOLOGY\17641670.pdf,native_pdfplumber,3,14052,ok,
INFORMATION-TECHNOLOGY,17681064.pdf,..\Dataset\INFORMATION-TECHNOLOGY\17681064.pdf,native_pdfplumber,2,5191,ok,
INFORMATION-TECHNOLOGY,17688766.pdf,..\Dataset\INFORMATION-TECHNOLOGY\17688766.pdf,native_pdfplumber,2,4354,ok,
INFORMATION-TECHNOLOGY,17987433.pdf,..\Dataset\INFORMATION-TECHNOLOGY\17987433.pdf,native_pdfplumber,2,5867,ok,
INFORMATION-TECHNOLOGY,18067556.pdf,..\Dataset\INFORMATION-TECHNOLOGY\18067556.pdf,native_pdfplumber,4,20097,ok,
INFORMATION-TECHNOLOGY,18159866.pdf,..\Dataset\INFORMATION-TECHNOLOGY\18159866.pdf,native_pdfplumber,3,10386,ok,
INFORMATION-TECHNOLOGY,18176523.pdf,..\Dataset\INFORMATION-TECHNOLOGY\18176523.pdf,native_pdfplumber,2,4734,ok,
INFORMATION-TECHNOLOGY,18187364.pdf,..\Dataset\INFORMATION-TECHNOLOGY\18187364.pdf,native_pdfplumber,3,9280,ok,
INFORMATION-TECHNOLOGY,18301617.pdf,..\Dataset\INFORMATION-TECHNOLOGY\18301617.pdf,native_pdfplumber,2,5579,ok,
INFORMATION-TECHNOLOGY,18752129.pdf,..\Dataset\INFORMATION-TECHNOLOGY\18752129.pdf,native_pdfplumber,2,8649,ok,
INFORMATION-TECHNOLOGY,19201175.pdf,..\Dataset\INFORMATION-TECHNOLOGY\19201175.pdf,native_pdfplumber,2,5528,ok,
INFORMATION-TECHNOLOGY,19796840.pdf,..\Dataset\INFORMATION-TECHNOLOGY\19796840.pdf,native_pdfplumber,3,15694,ok,
INFORMATION-TECHNOLOGY,19850482.pdf,..\Dataset\INFORMATION-TECHNOLOGY\19850482.pdf,native_pdfplumber,2,7137,ok,
INFORMATION-TECHNOLOGY,20001721.pdf,..\Dataset\INFORMATION-TECHNOLOGY\20001721.pdf,native_pdfplumber,2,3716,ok,
INFORMATION-TECHNOLOGY,20024870.pdf,..\Dataset\INFORMATION-TECHNOLOGY\20024870.pdf,native_pdfplumber,2,2768,ok,
INFORMATION-TECHNOLOGY,20237244.pdf,..\Dataset\INFORMATION-TECHNOLOGY\20237244.pdf,native_pdfplumber,1,3071,ok,
INFORMATION-TECHNOLOGY,20408458.pdf,..\Dataset\INFORMATION-TECHNOLOGY\20408458.pdf,native_pdfplumber,2,8410,ok,
INFORMATION-TECHNOLOGY,20674668.pdf,..\Dataset\INFORMATION-TECHNOLOGY\20674668.pdf,native_pdfplumber,2,5814,ok,
INFORMATION-TECHNOLOGY,20824105.pdf,..\Dataset\INFORMATION-TECHNOLOGY\20824105.pdf,native_pdfplumber,3,7001,ok,
INFORMATION-TECHNOLOGY,20879311.pdf,..\Dataset\INFORMATION-TECHNOLOGY\20879311.pdf,native_pdfplumber,2,8195,ok,
INFORMATION-TECHNOLOGY,21283365.pdf,..\Dataset\INFORMATION-TECHNOLOGY\21283365.pdf,native_pdfplumber,2,5989,ok,
INFORMATION-TECHNOLOGY,21780877.pdf,..\Dataset\INFORMATION-TECHNOLOGY\21780877.pdf,native_pdfplumber,2,6269,ok,
INFORMATION-TECHNOLOGY,22450718.pdf,..\Dataset\INFORMATION-TECHNOLOGY\22450718.pdf,native_pdfplumber,2,7772,ok,
INFORMATION-TECHNOLOGY,22776912.pdf,..\Dataset\INFORMATION-TECHNOLOGY\22776912.pdf,native_pdfplumber,2,9326,ok,
INFORMATION-TECHNOLOGY,23527321.pdf,..\Dataset\INFORMATION-TECHNOLOGY\23527321.pdf,native_pdfplumber,2,5711,ok,
INFORMATION-TECHNOLOGY,23666211.pdf,..\Dataset\INFORMATION-TECHNOLOGY\23666211.pdf,native_pdfplumber,2,5951,ok,
INFORMATION-TECHNOLOGY,23864648.pdf,..\Dataset\INFORMATION-TECHNOLOGY\23864648.pdf,native_pdfplumber,2,5952,ok,
INFORMATION-TECHNOLOGY,24020470.pdf,..\Dataset\INFORMATION-TECHNOLOGY\24020470.pdf,native_pdfplumber,2,7917,ok,
INFORMATION-TECHNOLOGY,24038620.pdf,..\Dataset\INFORMATION-TECHNOLOGY\24038620.pdf,native_pdfplumber,2,6239,ok,
INFORMATION-TECHNOLOGY,24083609.pdf,..\Dataset\INFORMATION-TECHNOLOGY\24083609.pdf,native_pdfplumber,1,1874,ok,
INFORMATION-TECHNOLOGY,24230851.pdf,..\Dataset\INFORMATION-TECHNOLOGY\24230851.pdf,native_pdfplumber,2,4841,ok,
INFORMATION-TECHNOLOGY,24889109.pdf,..\Dataset\INFORMATION-TECHNOLOGY\24889109.pdf,native_pdfplumber,1,4726,ok,
INFORMATION-TECHNOLOGY,24913648.pdf,..\Dataset\INFORMATION-TECHNOLOGY\24913648.pdf,native_pdfplumber,2,7031,ok,
INFORMATION-TECHNOLOGY,25207620.pdf,..\Dataset\INFORMATION-TECHNOLOGY\25207620.pdf,native_pdfplumber,2,6338,ok,
INFORMATION-TECHNOLOGY,25857360.pdf,..\Dataset\INFORMATION-TECHNOLOGY\25857360.pdf,native_pdfplumber,2,6425,ok,
INFORMATION-TECHNOLOGY,25905275.pdf,..\Dataset\INFORMATION-TECHNOLOGY\25905275.pdf,native_pdfplumber,2,7363,ok,
INFORMATION-TECHNOLOGY,25959103.pdf,..\Dataset\INFORMATION-TECHNOLOGY\25959103.pdf,native_pdfplumber,2,5376,ok,
INFORMATION-TECHNOLOGY,25990239.pdf,..\Dataset\INFORMATION-TECHNOLOGY\25990239.pdf,native_pdfplumber,2,5871,ok,
INFORMATION-TECHNOLOGY,26480367.pdf,..\Dataset\INFORMATION-TECHNOLOGY\26480367.pdf,native_pdfplumber,2,5039,ok,
INFORMATION-TECHNOLOGY,26746496.pdf,..\Dataset\INFORMATION-TECHNOLOGY\26746496.pdf,native_pdfplumber,2,8285,ok,
INFORMATION-TECHNOLOGY,26768723.pdf,..\Dataset\INFORMATION-TECHNOLOGY\26768723.pdf,native_pdfplumber,2,5031,ok,
INFORMATION-TECHNOLOGY,26801767.pdf,..\Dataset\INFORMATION-TECHNOLOGY\26801767.pdf,native_pdfplumber,3,9490,ok,
INFORMATION-TECHNOLOGY,27058381.pdf,..\Dataset\INFORMATION-TECHNOLOGY\27058381.pdf,native_pdfplumber,2,11482,ok,
INFORMATION-TECHNOLOGY,27295996.pdf,..\Dataset\INFORMATION-TECHNOLOGY\27295996.pdf,native_pdfplumber,2,7140,ok,
INFORMATION-TECHNOLOGY,27372171.pdf,..\Dataset\INFORMATION-TECHNOLOGY\27372171.pdf,native_pdfplumber,3,11926,ok,
INFORMATION-TECHNOLOGY,27485716.pdf,..\Dataset\INFORMATION-TECHNOLOGY\27485716.pdf,native_pdfplumber,2,5989,ok,
INFORMATION-TECHNOLOGY,27536013.pdf,..\Dataset\INFORMATION-TECHNOLOGY\27536013.pdf,native_pdfplumber,2,5879,ok,
INFORMATION-TECHNOLOGY,27770859.pdf,..\Dataset\INFORMATION-TECHNOLOGY\27770859.pdf,native_pdfplumber,2,5445,ok,
INFORMATION-TECHNOLOGY,28035460.pdf,..\Dataset\INFORMATION-TECHNOLOGY\28035460.pdf,native_pdfplumber,2,6294,ok,
INFORMATION-TECHNOLOGY,28126340.pdf,..\Dataset\INFORMATION-TECHNOLOGY\28126340.pdf,native_pdfplumber,2,8714,ok,
INFORMATION-TECHNOLOGY,28672970.pdf,..\Dataset\INFORMATION-TECHNOLOGY\28672970.pdf,native_pdfplumber,2,6607,ok,
INFORMATION-TECHNOLOGY,28697203.pdf,..\Dataset\INFORMATION-TECHNOLOGY\28697203.pdf,native_pdfplumber,2,5299,ok,
INFORMATION-TECHNOLOGY,28897981.pdf,..\Dataset\INFORMATION-TECHNOLOGY\28897981.pdf,native_pdfplumber,2,6479,ok,
INFORMATION-TECHNOLOGY,29051656.pdf,..\Dataset\INFORMATION-TECHNOLOGY\29051656.pdf,native_pdfplumber,2,6938,ok,
INFORMATION-TECHNOLOGY,29075857.pdf,..\Dataset\INFORMATION-TECHNOLOGY\29075857.pdf,native_pdfplumber,2,9316,ok,
INFORMATION-TECHNOLOGY,29975124.pdf,..\Dataset\INFORMATION-TECHNOLOGY\29975124.pdf,native_pdfplumber,2,6053,ok,
INFORMATION-TECHNOLOGY,30223363.pdf,..\Dataset\INFORMATION-TECHNOLOGY\30223363.pdf,native_pdfplumber,2,10875,ok,
INFORMATION-TECHNOLOGY,31111279.pdf,..\Dataset\INFORMATION-TECHNOLOGY\31111279.pdf,native_pdfplumber,2,8048,ok,
INFORMATION-TECHNOLOGY,31243710.pdf,..\Dataset\INFORMATION-TECHNOLOGY\31243710.pdf,native_pdfplumber,2,7770,ok,
INFORMATION-TECHNOLOGY,32959732.pdf,..\Dataset\INFORMATION-TECHNOLOGY\32959732.pdf,native_pdfplumber,4,11687,ok,
INFORMATION-TECHNOLOGY,33241454.pdf,..\Dataset\INFORMATION-TECHNOLOGY\33241454.pdf,native_pdfplumber,1,4060,ok,
INFORMATION-TECHNOLOGY,33381211.pdf,..\Dataset\INFORMATION-TECHNOLOGY\33381211.pdf,native_pdfplumber,3,10879,ok,
INFORMATION-TECHNOLOGY,35325329.pdf,..\Dataset\INFORMATION-TECHNOLOGY\35325329.pdf,native_pdfplumber,2,6628,ok,
INFORMATION-TECHNOLOGY,36434348.pdf,..\Dataset\INFORMATION-TECHNOLOGY\36434348.pdf,native_pdfplumber,2,5604,ok,
INFORMATION-TECHNOLOGY,36856210.pdf,..\Dataset\INFORMATION-TECHNOLOGY\36856210.pdf,native_pdfplumber,2,4659,ok,
INFORMATION-TECHNOLOGY,37242217.pdf,..\Dataset\INFORMATION-TECHNOLOGY\37242217.pdf,native_pdfplumber,2,7265,ok,
INFORMATION-TECHNOLOGY,37764298.pdf,..\Dataset\INFORMATION-TECHNOLOGY\37764298.pdf,native_pdfplumber,2,6690,ok,
INFORMATION-TECHNOLOGY,38753827.pdf,..\Dataset\INFORMATION-TECHNOLOGY\38753827.pdf,native_pdfplumber,3,9793,ok,
INFORMATION-TECHNOLOGY,39413067.pdf,..\Dataset\INFORMATION-TECHNOLOGY\39413067.pdf,native_pdfplumber,2,5411,ok,
INFORMATION-TECHNOLOGY,39718499.pdf,..\Dataset\INFORMATION-TECHNOLOGY\39718499.pdf,native_pdfplumber,1,2343,ok,
INFORMATION-TECHNOLOGY,40018190.pdf,..\Dataset\INFORMATION-TECHNOLOGY\40018190.pdf,native_pdfplumber,2,3000,ok,
INFORMATION-TECHNOLOGY,41344156.pdf,..\Dataset\INFORMATION-TECHNOLOGY\41344156.pdf,native_pdfplumber,2,6526,ok,
INFORMATION-TECHNOLOGY,46260230.pdf,..\Dataset\INFORMATION-TECHNOLOGY\46260230.pdf,native_pdfplumber,3,10243,ok,
INFORMATION-TECHNOLOGY,48037995.pdf,..\Dataset\INFORMATION-TECHNOLOGY\48037995.pdf,native_pdfplumber,2,5763,ok,
INFORMATION-TECHNOLOGY,51363762.pdf,..\Dataset\INFORMATION-TECHNOLOGY\51363762.pdf,native_pdfplumber,3,8213,ok,
INFORMATION-TECHNOLOGY,51639418.pdf,..\Dataset\INFORMATION-TECHNOLOGY\51639418.pdf,native_pdfplumber,2,4996,ok,
INFORMATION-TECHNOLOGY,52246737.pdf,..\Dataset\INFORMATION-TECHNOLOGY\52246737.pdf,native_pdfplumber,2,7706,ok,
INFORMATION-TECHNOLOGY,52618188.pdf,..\Dataset\INFORMATION-TECHNOLOGY\52618188.pdf,native_pdfplumber,2,7595,ok,
INFORMATION-TECHNOLOGY,57002858.pdf,..\Dataset\INFORMATION-TECHNOLOGY\57002858.pdf,native_pdfplumber,2,5164,ok,
INFORMATION-TECHNOLOGY,64017585.pdf,..\Dataset\INFORMATION-TECHNOLOGY\64017585.pdf,native_pdfplumber,1,3114,ok,
INFORMATION-TECHNOLOGY,66832845.pdf,..\Dataset\INFORMATION-TECHNOLOGY\66832845.pdf,native_pdfplumber,2,5102,ok,
INFORMATION-TECHNOLOGY,68460556.pdf,..\Dataset\INFORMATION-TECHNOLOGY\68460556.pdf,native_pdfplumber,1,2422,ok,
INFORMATION-TECHNOLOGY,70089206.pdf,..\Dataset\INFORMATION-TECHNOLOGY\70089206.pdf,native_pdfplumber,2,6695,ok,
INFORMATION-TECHNOLOGY,79541391.pdf,..\Dataset\INFORMATION-TECHNOLOGY\79541391.pdf,native_pdfplumber,2,12894,ok,
INFORMATION-TECHNOLOGY,81761658.pdf,..\Dataset\INFORMATION-TECHNOLOGY\81761658.pdf,native_pdfplumber,2,6607,ok,
INFORMATION-TECHNOLOGY,83816738.pdf,..\Dataset\INFORMATION-TECHNOLOGY\83816738.pdf,native_pdfplumber,2,9187,ok,
INFORMATION-TECHNOLOGY,89413122.pdf,..\Dataset\INFORMATION-TECHNOLOGY\89413122.pdf,native_pdfplumber,2,4754,ok,
INFORMATION-TECHNOLOGY,90867631.pdf,..\Dataset\INFORMATION-TECHNOLOGY\90867631.pdf,native_pdfplumber,3,12582,ok,
INFORMATION-TECHNOLOGY,91121135.pdf,..\Dataset\INFORMATION-TECHNOLOGY\91121135.pdf,native_pdfplumber,2,6637,ok,
INFORMATION-TECHNOLOGY,91635250.pdf,..\Dataset\INFORMATION-TECHNOLOGY\91635250.pdf,native_pdfplumber,2,7401,ok,
INFORMATION-TECHNOLOGY,91697974.pdf,..\Dataset\INFORMATION-TECHNOLOGY\91697974.pdf,native_pdfplumber,2,5799,ok,
INFORMATION-TECHNOLOGY,92069209.pdf,..\Dataset\INFORMATION-TECHNOLOGY\92069209.pdf,native_pdfplumber,2,5524,ok,
PUBLIC-RELATIONS,10070224.pdf,..\Dataset\PUBLIC-RELATIONS\10070224.pdf,native_pdfplumber,2,7125,ok,
PUBLIC-RELATIONS,10554045.pdf,..\Dataset\PUBLIC-RELATIONS\10554045.pdf,native_pdfplumber,2,6789,ok,
PUBLIC-RELATIONS,10873344.pdf,..\Dataset\PUBLIC-RELATIONS\10873344.pdf,native_pdfplumber,2,5933,ok,
PUBLIC-RELATIONS,10926726.pdf,..\Dataset\PUBLIC-RELATIONS\10926726.pdf,native_pdfplumber,2,5671,ok,
PUBLIC-RELATIONS,11160414.pdf,..\Dataset\PUBLIC-RELATIONS\11160414.pdf,native_pdfplumber,2,6537,ok,
PUBLIC-RELATIONS,11624880.pdf,..\Dataset\PUBLIC-RELATIONS\11624880.pdf,native_pdfplumber,2,6201,ok,
PUBLIC-RELATIONS,11635137.pdf,..\Dataset\PUBLIC-RELATIONS\11635137.pdf,native_pdfplumber,2,5005,ok,
PUBLIC-RELATIONS,11842274.pdf,..\Dataset\PUBLIC-RELATIONS\11842274.pdf,native_pdfplumber,9,35258,ok,
PUBLIC-RELATIONS,11850315.pdf,..\Dataset\PUBLIC-RELATIONS\11850315.pdf,native_pdfplumber,2,7094,ok,
PUBLIC-RELATIONS,11902276.pdf,..\Dataset\PUBLIC-RELATIONS\11902276.pdf,native_pdfplumber,2,5702,ok,
PUBLIC-RELATIONS,12191094.pdf,..\Dataset\PUBLIC-RELATIONS\12191094.pdf,native_pdfplumber,2,5875,ok,
PUBLIC-RELATIONS,12237267.pdf,..\Dataset\PUBLIC-RELATIONS\12237267.pdf,native_pdfplumber,2,5572,ok,
PUBLIC-RELATIONS,12545844.pdf,..\Dataset\PUBLIC-RELATIONS\12545844.pdf,native_pdfplumber,1,2495,ok,
PUBLIC-RELATIONS,12567516.pdf,..\Dataset\PUBLIC-RELATIONS\12567516.pdf,native_pdfplumber,2,5003,ok,
PUBLIC-RELATIONS,12920612.pdf,..\Dataset\PUBLIC-RELATIONS\12920612.pdf,native_pdfplumber,2,6272,ok,
PUBLIC-RELATIONS,13129275.pdf,..\Dataset\PUBLIC-RELATIONS\13129275.pdf,native_pdfplumber,2,5030,ok,
PUBLIC-RELATIONS,13727873.pdf,..\Dataset\PUBLIC-RELATIONS\13727873.pdf,native_pdfplumber,2,9682,ok,
PUBLIC-RELATIONS,13915715.pdf,..\Dataset\PUBLIC-RELATIONS\13915715.pdf,native_pdfplumber,2,4131,ok,
PUBLIC-RELATIONS,14009087.pdf,..\Dataset\PUBLIC-RELATIONS\14009087.pdf,native_pdfplumber,2,6219,ok,
PUBLIC-RELATIONS,14128006.pdf,..\Dataset\PUBLIC-RELATIONS\14128006.pdf,native_pdfplumber,2,4782,ok,
PUBLIC-RELATIONS,14278888.pdf,..\Dataset\PUBLIC-RELATIONS\14278888.pdf,native_pdfplumber,2,5620,ok,
PUBLIC-RELATIONS,14364597.pdf,..\Dataset\PUBLIC-RELATIONS\14364597.pdf,native_pdfplumber,2,4806,ok,
PUBLIC-RELATIONS,14536764.pdf,..\Dataset\PUBLIC-RELATIONS\14536764.pdf,native_pdfplumber,2,5089,ok,
PUBLIC-RELATIONS,14611516.pdf,..\Dataset\PUBLIC-RELATIONS\14611516.pdf,native_pdfplumber,3,7311,ok,
PUBLIC-RELATIONS,14667659.pdf,..\Dataset\PUBLIC-RELATIONS\14667659.pdf,native_pdfplumber,2,4781,ok,
PUBLIC-RELATIONS,14910300.pdf,..\Dataset\PUBLIC-RELATIONS\14910300.pdf,native_pdfplumber,2,5237,ok,
PUBLIC-RELATIONS,14966165.pdf,..\Dataset\PUBLIC-RELATIONS\14966165.pdf,native_pdfplumber,3,7061,ok,
PUBLIC-RELATIONS,15917885.pdf,..\Dataset\PUBLIC-RELATIONS\15917885.pdf,native_pdfplumber,1,3019,ok,
PUBLIC-RELATIONS,16103783.pdf,..\Dataset\PUBLIC-RELATIONS\16103783.pdf,native_pdfplumber,2,5721,ok,
PUBLIC-RELATIONS,16226743.pdf,..\Dataset\PUBLIC-RELATIONS\16226743.pdf,native_pdfplumber,2,9692,ok,
PUBLIC-RELATIONS,16620172.pdf,..\Dataset\PUBLIC-RELATIONS\16620172.pdf,native_pdfplumber,2,6419,ok,
PUBLIC-RELATIONS,18133495.pdf,..\Dataset\PUBLIC-RELATIONS\18133495.pdf,native_pdfplumber,2,9463,ok,
PUBLIC-RELATIONS,18436190.pdf,..\Dataset\PUBLIC-RELATIONS\18436190.pdf,native_pdfplumber,2,5009,ok,
PUBLIC-RELATIONS,19072267.pdf,..\Dataset\PUBLIC-RELATIONS\19072267.pdf,native_pdfplumber,4,19637,ok,
PUBLIC-RELATIONS,19497420.pdf,..\Dataset\PUBLIC-RELATIONS\19497420.pdf,native_pdfplumber,2,9272,ok,
PUBLIC-RELATIONS,19503224.pdf,..\Dataset\PUBLIC-RELATIONS\19503224.pdf,native_pdfplumber,3,8386,ok,
PUBLIC-RELATIONS,19558834.pdf,..\Dataset\PUBLIC-RELATIONS\19558834.pdf,native_pdfplumber,2,4728,ok,
PUBLIC-RELATIONS,19929506.pdf,..\Dataset\PUBLIC-RELATIONS\19929506.pdf,native_pdfplumber,2,4884,ok,
PUBLIC-RELATIONS,20470943.pdf,..\Dataset\PUBLIC-RELATIONS\20470943.pdf,native_pdfplumber,2,5911,ok,
PUBLIC-RELATIONS,20966771.pdf,..\Dataset\PUBLIC-RELATIONS\20966771.pdf,native_pdfplumber,2,4905,ok,
